Variable,Lead_Time,Error_Type,Min,Max,Mean,Median,IQR,RMSE
Pressure_mbar,44,Relative,-0.009430094300942939,0.012689569792633814,-0.00002837400067778031,0.0,0.001679892551126149,
Pressure_mbar,45,Relative,-0.010667760795979052,0.013159236968274994,-0.00022575458431117347,-0.00020333468889785662,0.001685476480001087,
Pressure_mbar,46,Relative,-0.011788826242952332,0.012463947259991667,-0.00034312497050497824,-0.00039005363237454017,0.001681803927774941,
Pressure_mbar,47,Relative,-0.012624448321872183,0.014060860440713512,-0.0001889748545575236,-0.00019890601690705667,0.0016957442153245803,
Pressure_mbar,48,Relative,-0.011457800511508997,0.013754724905501914,-0.00012245818044562498,-0.00019476093095707284,0.0017020361122402697,
Pressure_mbar,1,Percentage,0.0,0.6904254239008991,0.05300430187966118,0.04103826818509192,0.05843513888217159,
Pressure_mbar,2,Percentage,0.0,0.4968062455642277,0.050319089681811875,0.04028197381671473,0.05078066341740746,
Pressure_mbar,3,Percentage,0.0,0.6281661600810583,0.0488603649966278,0.03969041476483204,0.04971697516887117,
Pressure_mbar,4,Percentage,0.0,0.4145601617795776,0.05380217127950593,0.0432689708659316,0.05868986154045691,
Pressure_mbar,5,Percentage,0.0,0.661786824425941,0.05413930775967502,0.04864759680871765,0.05894931810345043,
Pressure_mbar,6,Percentage,0.0,0.5727142564941728,0.05709625783513271,0.049251379038613076,0.06015616355784613,
Pressure_mbar,7,Percentage,0.0,0.5493387589013201,0.05461001969099764,0.04883766360617309,0.05893954881099926,
Pressure_mbar,8,Percentage,0.0,0.5349212757367738,0.05048183645208146,0.03988035892322804,0.05043252264666914,
Pressure_mbar,9,Percentage,0.0,0.6257569640694319,0.05172975484203469,0.040084176771217284,0.051178851621373984,
Pressure_mbar,10,Percentage,0.0,0.587758411025544,0.05709859018520195,0.049096622152395915,0.05972702328775486,
Pressure_mbar,11,Percentage,0.0,0.593411090648655,0.05205076240187951,0.04000800160032916,0.05115987229298169,
Pressure_mbar,12,Percentage,0.0,0.61057642554072,0.0554049920271975,0.04168837936424984,0.05920560354559727,
Pressure_mbar,13,Percentage,0.0,0.6919711000305234,0.05898195565235734,0.04930480228774283,0.06084881171122141,
Pressure_mbar,14,Percentage,0.0,0.7188417535688882,0.0721379842222129,0.05983843622219099,0.07134531311332773,
Pressure_mbar,15,Percentage,0.0,0.8019801980198042,0.06577290345371013,0.05069965524234435,0.06149650775034053,
Pressure_mbar,16,Percentage,0.0,0.9747405932292283,0.06733187631432712,0.05107252298263534,0.06268420130136876,
Pressure_mbar,17,Percentage,0.0,0.9337860780984673,0.06813060267124312,0.0511665984445354,0.06895081939281086,
Pressure_mbar,18,Percentage,0.0,1.053949702598342,0.07766370688849947,0.06743737957611229,0.079467333436575,
Pressure_mbar,19,Percentage,0.0,1.0670572235589426,0.07425206347810799,0.05976690905468899,0.07215446694801175,
Pressure_mbar,20,Percentage,0.0,1.122770199370414,0.06612704968810504,0.04997001798920647,0.06932648630498868,
Pressure_mbar,21,Percentage,0.0,1.2633322978150612,0.06715630972914931,0.05036261079774376,0.0703912954823645,
Pressure_mbar,22,Percentage,0.0,1.217861975642765,0.07009443131464804,0.05869118654015677,0.06945368130741862,
Pressure_mbar,23,Percentage,0.0,1.4154354788717773,0.06856870765967658,0.05101520253035405,0.06332613331373418,
Pressure_mbar,24,Percentage,0.0,1.49839826392477,0.06937956124344043,0.052637120280169786,0.06838225645052876,
Pressure_mbar,25,Percentage,0.0,1.6249223763196072,0.07259222495827068,0.059060931194017396,0.07065234189133929,
Pressure_mbar,26,Percentage,0.0,1.5509524305194222,0.0808018231686989,0.06831934413428967,0.08244550709936535,
Pressure_mbar,27,Percentage,0.0,1.5283842794759754,0.0779708263778646,0.060243988303855314,0.07922842244157312,
Pressure_mbar,28,Percentage,0.0,1.3656114214773478,0.07613629181794837,0.059364796675573636,0.07846482118502829,
Pressure_mbar,29,Percentage,0.0,1.312048983162038,0.07723644015071938,0.059453032104639585,0.0788923374399344,
Pressure_mbar,30,Percentage,0.0,1.3851019740429635,0.0866975487380762,0.06928635058893848,0.08913906742342288,
Pressure_mbar,31,Percentage,0.0,1.3378290189253812,0.0841221142439276,0.06853338554925058,0.0884737030764061,
Pressure_mbar,32,Percentage,0.0,1.2365766352098901,0.0826005216091879,0.06066734074823283,0.08194608851739361,
Pressure_mbar,33,Percentage,0.0,1.0903902985835048,0.084464358390806,0.06799417192812486,0.08818421594371678,
Pressure_mbar,34,Percentage,0.0,1.039225674987269,0.08683448003112405,0.06873527101335875,0.08936846129536402,
Pressure_mbar,35,Percentage,0.0,1.219636141884338,0.08928030472044143,0.06937561942517795,0.09038261327933308,
Pressure_mbar,36,Percentage,0.0,1.1573604060913683,0.09242491476840911,0.0707857215087402,0.09724338462102476,
Pressure_mbar,37,Percentage,0.0,0.9473362534379092,0.0944045377434599,0.07169192953706799,0.09640261300621078,
Pressure_mbar,38,Percentage,0.0,1.080469232352336,0.10158904083198043,0.07945967421534249,0.10128348784212927,
Pressure_mbar,39,Percentage,0.0,1.2353179424868415,0.1001157421515898,0.079020150138292,0.09998917096789471,
Pressure_mbar,40,Percentage,0.0,1.320268179473951,0.10203730055035425,0.07942811755360947,0.10190796940536395,
Pressure_mbar,41,Percentage,0.0,1.3296512222563157,0.10408914886906089,0.08008008008007553,0.10736640155181121,
Pressure_mbar,42,Percentage,0.0,1.2357026143790872,0.11294422528501492,0.08962358095996587,0.11766677367156175,
Pressure_mbar,43,Percentage,0.0,1.304924049342436,0.11176662439718868,0.08910008910008685,0.11730653041600461,
Pressure_mbar,44,Percentage,0.0,1.2689569792633815,0.10719889938662462,0.08123476848090522,0.1087464479052194,
Pressure_mbar,45,Percentage,0.0,1.3159236968274994,0.11071455586623433,0.0884955752212367,0.11534931492009888,
Pressure_mbar,46,Percentage,0.0,1.2463947259991666,0.11316612087859729,0.08897676717745698,0.11853646167973056,
Pressure_mbar,47,Percentage,0.0,1.4060860440713512,0.1116897054731228,0.08827856792545143,0.11267331435414223,
Pressure_mbar,48,Percentage,0.0,1.3754724905501914,0.11401777997038247,0.08869616635459653,0.11811281582363888,
RH_pct,1,Raw,-43.7,36.900000000000006,-0.5919503604193972,-0.5,4.199999999999989,
RH_pct,2,Raw,-43.8,42.9,-1.0546107060943644,-0.8999999999999915,5.300000000000011,
RH_pct,3,Raw,-50.599999999999994,43.1,-1.2478155717562256,-1.0,5.900000000000013,
RH_pct,4,Raw,-45.599999999999994,49.300000000000004,-1.315490866644823,-1.1000000000000085,6.299999999999983,
RH_pct,5,Raw,-43.10000000000001,57.10000000000001,-0.4678475180209699,-0.29999999999999716,7.3999999999999915,
RH_pct,6,Raw,-45.400000000000006,57.39999999999999,0.530809510157274,0.5,9.099999999999987,
RH_pct,7,Raw,-47.49999999999999,59.2,2.035316390891219,1.8000000000000025,10.000000000000014,
RH_pct,8,Raw,-47.49999999999999,57.400000000000006,2.397396584207077,2.0999999999999943,10.499999999999993,
RH_pct,9,Raw,-57.7,53.0,2.23415506225426,2.0,11.100000000000016,
RH_pct,10,Raw,-54.3,60.5,2.2156327817824377,2.1999999999999957,11.899999999999999,
RH_pct,11,Raw,-49.3,63.3,2.315262737549148,2.3999999999999986,12.299999999999997,
RH_pct,12,Raw,-55.5,64.9,2.414514457732634,2.6000000000000014,12.600000000000001,
RH_pct,13,Raw,-53.50000000000001,74.4,2.4682927178899083,2.6999999999999993,12.899999999999991,
RH_pct,14,Raw,-60.99999999999999,71.9,2.214835353866317,2.3999999999999986,13.399999999999999,
RH_pct,15,Raw,-66.9,71.4,1.58340125327654,1.8999999999999986,14.099999999999987,
RH_pct,16,Raw,-64.4,71.2,0.5442457814547838,1.1000000000000014,15.0,
RH_pct,17,Raw,-66.4,76.1,-0.24327019167758845,0.10000000000000142,15.600000000000001,
RH_pct,18,Raw,-69.8,72.80000000000001,-0.9046092326958106,-0.7000000000000028,15.699999999999996,
RH_pct,19,Raw,-72.6,68.80000000000001,-0.6972789406062971,-0.6999999999999957,15.200000000000003,
RH_pct,20,Raw,-62.099999999999994,66.6,-0.6326663332682799,-0.7999999999999972,14.599999999999994,
RH_pct,21,Raw,-63.2,68.0,-0.7750731850117096,-0.9000000000000057,13.899999999999999,
RH_pct,22,Raw,-67.5,63.1,-0.9122995543845953,-1.0,13.300000000000004,
RH_pct,23,Raw,-68.1,64.5,-0.9319851027842831,-1.0,12.799999999999997,
RH_pct,24,Raw,-59.3,64.4,-1.223877016653656,-1.2999999999999972,12.299999999999997,
RH_pct,25,Raw,-65.4,62.0,-0.939368454007286,-1.0,11.799999999999997,
RH_pct,26,Raw,-70.5,61.39999999999999,-1.0709638466042155,-1.0999999999999943,11.20000000000001,
RH_pct,27,Raw,-61.199999999999996,63.5,-1.2581615518475149,-1.1000000000000085,10.800000000000011,
RH_pct,28,Raw,-71.7,57.99999999999999,-1.2089066159250585,-1.0999999999999943,10.399999999999991,
RH_pct,29,Raw,-57.3,65.7,-0.32409921448087436,-0.29999999999999716,10.799999999999997,
RH_pct,30,Raw,-55.7,71.3,0.6231022719880301,0.3999999999999915,12.299999999999997,
RH_pct,31,Raw,-52.699999999999996,63.3,1.8135780558808223,1.3999999999999915,13.299999999999997,
RH_pct,32,Raw,-53.6,64.0,1.810169870543846,1.4000000000000057,13.899999999999991,
RH_pct,33,Raw,-56.5,66.2,1.2503949957715328,1.1000000000000014,14.700000000000003,
RH_pct,34,Raw,-60.1,64.30000000000001,0.8965899850377309,1.0,15.400000000000006,
RH_pct,35,Raw,-60.900000000000006,68.9,0.8336482321753839,1.2000000000000028,15.900000000000002,
RH_pct,36,Raw,-61.10000000000001,70.8,0.7715672163674213,1.2999999999999972,16.099999999999994,
RH_pct,37,Raw,-61.8,76.4,0.7397711748633881,1.3999999999999986,16.200000000000003,
RH_pct,38,Raw,-65.8,73.1,0.3774348246812386,1.1000000000000014,16.6,
RH_pct,39,Raw,-65.1,72.8,-0.3080021711553474,0.5999999999999943,17.199999999999996,
RH_pct,40,Raw,-70.69999999999999,71.6,-1.3066128756830602,-0.20000000000000284,18.1,
RH_pct,41,Raw,-66.1,76.10000000000001,-2.0059200575722094,-1.0,18.599999999999994,
RH_pct,42,Raw,-66.2,71.3,-2.372186723246991,-1.6999999999999886,18.5,
RH_pct,43,Raw,-65.5,72.5,-1.9225255979685452,-1.5,17.900000000000006,
RH_pct,44,Raw,-80.10000000000001,69.9,-1.6881485501310616,-1.3999999999999915,17.200000000000003,
RH_pct,45,Raw,-67.10000000000001,70.30000000000001,-1.7152322247706422,-1.4000000000000057,16.500000000000007,
RH_pct,46,Raw,-62.0,73.7,-1.7910810534076014,-1.5,15.800000000000004,
RH_pct,47,Raw,-67.10000000000001,75.5,-1.7560593463302754,-1.5,15.0,
RH_pct,48,Raw,-63.900000000000006,72.1,-1.9875395232634339,-1.7000000000000028,14.5,
RH_pct,1,Absolute,0.0,43.7,2.8746797182175623,2.1000000000000014,2.9000000000000057,3.9530558038561825
RH_pct,2,Absolute,0.0,43.8,3.739659854193971,2.700000000000003,3.999999999999986,5.1233820069259455
RH_pct,3,Absolute,0.0,50.599999999999994,4.18436496559633,3.0,4.400000000000006,5.732333477403984
RH_pct,4,Absolute,0.0,49.300000000000004,4.449994470838794,3.200000000000003,4.799999999999997,6.0893742337896715
RH_pct,5,Absolute,0.0,57.10000000000001,5.0352950933813885,3.6999999999999886,5.499999999999986,6.855853708659578
RH_pct,6,Absolute,0.0,57.39999999999999,5.897323271625163,4.500000000000007,6.399999999999999,7.797314096686036
RH_pct,7,Absolute,0.0,59.2,6.532737753931848,5.200000000000003,7.099999999999994,8.501472492869594
RH_pct,8,Absolute,0.0,57.400000000000006,6.790788622214941,5.400000000000006,7.3999999999999915,8.82415990459086
RH_pct,9,Absolute,0.0,57.7,7.125142119921363,5.799999999999997,7.600000000000001,9.178598343650457
RH_pct,10,Absolute,0.0,60.5,7.570634829619921,6.200000000000003,8.099999999999987,9.700518021493547
RH_pct,11,Absolute,0.0,63.3,7.914306807011795,6.5,8.399999999999999,10.13663600605091
RH_pct,12,Absolute,0.0,64.9,8.275297141218873,6.700000000000003,8.700000000000003,10.678473774768598
RH_pct,13,Absolute,0.0,74.4,8.623380774901703,6.899999999999999,9.199999999999989,11.22877670533745
RH_pct,14,Absolute,0.0,71.9,9.05230504587156,7.100000000000001,9.699999999999989,11.895789766939677
RH_pct,15,Absolute,0.0,71.4,9.543846043577982,7.300000000000011,10.200000000000003,12.650609374001892
RH_pct,16,Absolute,0.0,71.2,9.99049619102228,7.600000000000001,10.899999999999991,13.261180243009365
RH_pct,17,Absolute,0.0,76.1,10.240691964285714,7.799999999999997,11.199999999999992,13.593526271113522
RH_pct,18,Absolute,0.0,72.80000000000001,10.25829369145199,7.8999999999999915,11.29999999999999,13.579923062137313
RH_pct,19,Absolute,0.0,72.6,10.066097246617225,7.600000000000001,11.300000000000004,13.38185586771088
RH_pct,20,Absolute,0.0,66.6,9.78386046870934,7.300000000000004,11.100000000000009,13.06027369808627
RH_pct,21,Absolute,0.0,68.0,9.466151118917512,7.0,10.699999999999996,12.684835506989568
RH_pct,22,Absolute,0.0,67.5,9.190222889018996,6.700000000000003,10.499999999999993,12.375754306672402
RH_pct,23,Absolute,0.0,68.1,8.859054205698673,6.5,10.099999999999994,11.980588604810722
RH_pct,24,Absolute,0.0,64.4,8.63805701925579,6.299999999999997,9.700000000000017,11.704393016070599
RH_pct,25,Absolute,0.0,65.4,8.297847344197242,6.0,9.399999999999991,11.316525687635822
RH_pct,26,Absolute,0.0,70.5,8.00448339513401,5.700000000000003,9.0,10.963057668029466
RH_pct,27,Absolute,0.0,63.5,7.808759229443143,5.5,8.899999999999999,10.747802238404898
RH_pct,28,Absolute,0.0,71.7,7.565403412047879,5.299999999999997,8.599999999999994,10.47698559229815
RH_pct,29,Absolute,0.0,65.7,7.752336431498828,5.400000000000006,8.700000000000003,10.730374926281959
RH_pct,30,Absolute,0.0,71.3,8.367173879456153,6.1000000000000085,9.399999999999991,11.312059689015609
RH_pct,31,Absolute,0.0,63.3,8.801324445420246,6.700000000000003,9.800000000000011,11.67079978035667
RH_pct,32,Absolute,0.0,64.0,8.9862652062191,7.0,10.100000000000001,11.753161049654706
RH_pct,33,Absolute,0.0,66.2,9.25168101906063,7.400000000000006,10.200000000000003,11.954360106683751
RH_pct,34,Absolute,0.0,64.30000000000001,9.592935206869633,7.799999999999997,10.399999999999999,12.330231202520546
RH_pct,35,Absolute,0.0,68.9,9.865837439825658,8.099999999999994,10.600000000000001,12.680709998859257
RH_pct,36,Absolute,0.0,70.8,10.144539991543065,8.2,10.900000000000002,13.102932481976861
RH_pct,37,Absolute,0.0,76.4,10.377407380301849,8.299999999999997,11.199999999999996,13.486193712023134
RH_pct,38,Absolute,0.0,73.1,10.686139775240697,8.400000000000006,11.599999999999994,13.988093979209172
RH_pct,39,Absolute,0.0,72.8,11.155965594912828,8.599999999999998,12.200000000000003,14.717886963711445
RH_pct,40,Absolute,0.0,71.6,11.719916691061671,8.900000000000006,13.000000000000007,15.504957308841732
RH_pct,41,Absolute,0.0,76.10000000000001,11.974428953616966,9.100000000000001,13.499999999999993,15.839570996573235
RH_pct,42,Absolute,0.0,71.3,11.97646295296965,9.200000000000003,13.500000000000007,15.771188053428148
RH_pct,43,Absolute,0.0,72.5,11.683910755242463,9.0,13.3,15.34889496112625
RH_pct,44,Absolute,0.0,80.10000000000001,11.297236443315859,8.600000000000009,12.999999999999986,14.90157833662293
RH_pct,45,Absolute,0.0,70.30000000000001,10.923579210353866,8.300000000000004,12.5,14.458733285373317
RH_pct,46,Absolute,0.0,73.7,10.541343586173003,7.900000000000006,12.100000000000009,14.01335748241819
RH_pct,47,Absolute,0.0,75.5,10.146350548820447,7.599999999999994,11.699999999999989,13.562009993654636
RH_pct,48,Absolute,0.0,72.1,9.855476531782438,7.3999999999999915,11.299999999999997,13.186754293545055
U10,1,Raw,-15.882902300000001,9.8897324,-0.09075714045477438,-0.11082457000000001,0.9741916500000001,
U10,2,Raw,-12.4149646,13.521488399999999,-0.07235368565552695,-0.08908977330000026,1.1182385,
U10,3,Raw,-11.8949307,11.3774433,-0.06986250015306242,-0.08233839999999981,1.17242334,
U10,4,Raw,-11.233856464999999,9.70364426,-0.08194896774547858,-0.09618947,1.17551139,
U10,5,Raw,-11.6936814,11.428314199999999,-0.09971627124094738,-0.11196130000000037,1.24469,
U10,6,Raw,-12.399332300000001,13.926088,-0.11666345636640331,-0.12809950000000003,1.3246231,
U10,7,Raw,-14.107069469999999,14.611236,-0.13555146466053122,-0.13832424999999993,1.34540654,
U10,8,Raw,-11.825429,9.51772544,-0.14239348642902533,-0.12825109999999995,1.3441304,
U10,9,Raw,-10.733345,10.550484,-0.14865149989312929,-0.13376499999999858,1.358598800000001,
U10,10,Raw,-12.3264696,11.3127999,-0.17867361954426164,-0.15967559999999992,1.3539085,
U10,11,Raw,-13.2099437,12.346892,-0.18962023158465974,-0.16552159999999994,1.3918227500000004,
U10,12,Raw,-21.30114,16.0359567,-0.16311051683344485,-0.13925549999999998,1.4343919,
U10,13,Raw,-15.9457022,16.4715767,-0.15960729568210102,-0.1422452999999999,1.4590683000000007,
U10,14,Raw,-20.312866,15.2800365,-0.13506508010614077,-0.11626249999999994,1.4657048000000008,
U10,15,Raw,-22.254171499999998,15.219207699999998,-0.11617724594609816,-0.09066774999999994,1.5007769999999998,
U10,16,Raw,-17.047543100000002,13.803286,-0.04221273185348553,-0.009382200000000118,1.4851570000000003,
U10,17,Raw,-15.3931107,16.3102047,0.053057892387209406,0.06115150000000025,1.5681562599999999,
U10,18,Raw,-16.0616912,14.0180998,0.08448450384938391,0.0952191,1.6043482,
U10,19,Raw,-17.3545723,14.4351302,0.07577370795110727,0.0818911,1.63434978,
U10,20,Raw,-15.98892,15.755071300000001,0.05549456611847296,0.05169290000000004,1.6182431999999998,
U10,21,Raw,-17.286139,17.936716,0.0393642411108144,0.03887176000000003,1.60876371,
U10,22,Raw,-19.9164638,15.667215,0.010228380088441392,0.005851700000000015,1.56960298,
U10,23,Raw,-14.2738837,13.0322402,0.007307606511146419,-0.005762100000000103,1.555191,
U10,24,Raw,-14.6458025,13.9865139,0.018684261930760292,-0.006111200000000316,1.5387411000000002,
U10,25,Raw,-13.127332599999999,12.751895900000001,-0.02278451701356625,-0.04341700000000026,1.5144080999999998,
U10,26,Raw,-15.906233,11.797125340000001,-0.052537041104158105,-0.06641969999999997,1.4968290999999996,
U10,27,Raw,-11.9722808,13.706409,-0.07255226858787475,-0.08547783,1.50207518,
U10,28,Raw,-11.04482307,12.9470062,-0.06672345527934907,-0.07929419999999965,1.4462491,
U10,29,Raw,-13.4050595,9.930912,-0.08291383530136895,-0.08562379999999997,1.4861812799999998,
U10,30,Raw,-13.7436978,9.8886709,-0.1179364261391852,-0.11611079999999996,1.5590038,
U10,31,Raw,-12.6738832,12.2199967,-0.13825036801544194,-0.12702656,1.5874844000000001,
U10,32,Raw,-14.5058613,15.3749736,-0.1517283355040547,-0.13500599999999974,1.6245926,
U10,33,Raw,-16.7376144,11.441002899999999,-0.14381326825306662,-0.13492022500000006,1.6327028000000001,
U10,34,Raw,-16.709637999999998,13.16321,-0.16326833527042842,-0.14643859999999997,1.6650819899999998,
U10,35,Raw,-16.5033609,17.400396,-0.17456977918923766,-0.1696244,1.7134371999999995,
U10,36,Raw,-14.30411553,14.4734345,-0.14268158465726893,-0.136563304,1.7522963199999997,
U10,37,Raw,-17.8239757,16.1551838,-0.1547213300810355,-0.15618799999999933,1.7892723399999997,
U10,38,Raw,-16.400661,15.6341424,-0.15490183348206524,-0.15036390000000033,1.8059634400000002,
U10,39,Raw,-18.620731,16.513766500000003,-0.13530235309861088,-0.12990950700000006,1.8239956,
U10,40,Raw,-17.3911176,14.16707993,-0.07861222066145813,-0.06288720000000003,1.7876492,
U10,41,Raw,-20.822820399999998,14.684012,-0.008586905322404208,0.006113000000000035,1.7985564,
U10,42,Raw,-16.4518162,15.812978600000001,0.03614009223868669,0.05543326999999998,1.82354737,
U10,43,Raw,-15.1729272,19.20553,0.047107071773379305,0.06290719999999994,1.83789736,
U10,44,Raw,-14.682176700000001,19.307549,0.054440749249781636,0.05976110000000001,1.8368664,
U10,45,Raw,-17.121413,18.294359,0.056623378996252964,0.06329582000000017,1.8093424999999996,
U10,46,Raw,-15.2507925,19.511528,0.043702254328830833,0.04091840000000002,1.7807521,
U10,47,Raw,-13.6344192,17.172472999999997,0.02860891480873084,0.01968765,1.753727,
U10,48,Raw,-14.4859335,19.766548,0.04470815209454671,0.030879999999999797,1.7240848899999999,
U10,1,Absolute,0.00014680000000000248,15.882902300000001,0.621176628826926,0.49478436000000003,0.6288319,0.8290283902798012
U10,2,Absolute,0.00009820000000004825,13.521488399999999,0.703222952238133,0.5629109800000001,0.7200088499999999,0.9256953330143405
U10,3,Absolute,0.00006669999999986409,11.8949307,0.7391407302644968,0.5899477000000002,0.7543059000000001,0.9748292083071122
U10,4,Absolute,0.000015258789999999996,11.233856464999999,0.735452839081414,0.5942859599999999,0.7509231599999999,0.9626689960040579
U10,5,Absolute,0.000027600000000127523,11.6936814,0.784032744608756,0.62977982,0.8001461300000001,1.0280429996458693
U10,6,Absolute,0.00005530000000009139,13.926088,0.8310681627456311,0.6687049885,0.84475514,1.0865353676437814
U10,7,Absolute,9.499999999995623e-7,14.611236,0.8462205310048627,0.6803656000000002,0.8658026999999998,1.1078054059174494
U10,8,Absolute,0.00003200000000092018,11.825429,0.8484277077711918,0.6763667999999994,0.865181907,1.1180573907535742
U10,9,Absolute,0.000034329999999999083,10.733345,0.8608491604479156,0.6855058999999999,0.8735751999999994,1.13911248988171
U10,10,Absolute,0.00008009999999991635,12.3264696,0.8714386299326283,0.6835517900000001,0.8873491,1.1595428089399553
U10,11,Absolute,0.00006269999999997111,13.2099437,0.900088878701823,0.7008095999999998,0.9100646000000001,1.2074960762994305
U10,12,Absolute,0.000026699999999824087,21.30114,0.9444619225781063,0.7208675999999998,0.9539508999999999,1.2882260333570534
U10,13,Absolute,0.000024799999999824962,16.4715767,0.9799515651699721,0.7395153,0.9868964,1.3501139939068145
U10,14,Absolute,0.00008490000000005438,20.312866,1.0041784118140062,0.7387572000000002,1.00438403,1.4079392429576825
U10,15,Absolute,0.00009822999999997695,22.254171499999998,1.0345219026695718,0.752737025,1.032340945,1.4640442796217867
U10,16,Absolute,0.000023849999999991933,17.047543100000002,1.0286142171731536,0.74267725,1.0327405999999995,1.456113503576153
U10,17,Absolute,0.00012207099999999964,16.3102047,1.0654124922113615,0.7854128,1.0664083999999998,1.488365592644426
U10,18,Absolute,0.00003799999999998249,16.0616912,1.061975097995315,0.8070402000000003,1.0741063199999998,1.452527293431957
U10,19,Absolute,0.0,17.3545723,1.0611443370987867,0.8191632000000002,1.0733813500000002,1.4348320470812284
U10,20,Absolute,0.0,15.98892,1.0449173299496988,0.8089256000000002,1.0693749000000006,1.4036306817926774
U10,21,Absolute,0.0,17.936716,1.0286084902982366,0.8054199999999998,1.0580291999999998,1.3721348488988168
U10,22,Absolute,0.0,19.9164638,1.002051008353999,0.7853365000000001,1.0285778300000001,1.336152397992524
U10,23,Absolute,0.0,14.2738837,0.9926488203352343,0.7775077699999999,1.0128217000000008,1.3276770188124372
U10,24,Absolute,0.0,14.6458025,0.9822313999265173,0.767585725,1.00115776,1.3180635889622783
U10,25,Absolute,0.0,13.127332599999999,0.9661098690052432,0.7587605,0.9847774499999997,1.2924902475582594
U10,26,Absolute,0.0,15.906233,0.9531650469850331,0.751756683,0.9719285800000002,1.270601361499117
U10,27,Absolute,0.0,13.706409,0.9477917206256682,0.754359225,0.9640932,1.253989807902572
U10,28,Absolute,0.0,12.9470062,0.9114389375983695,0.7261180500000001,0.9301852500000003,1.2046449682063443
U10,29,Absolute,0.0,13.4050595,0.9431635282086602,0.7458725000000002,0.95937156,1.25096495465041
U10,30,Absolute,0.0,13.7436978,0.9916967180295656,0.785056,1.018800765,1.3126127948981614
U10,31,Absolute,0.0,12.6738832,1.011281407901162,0.79837084,1.0363845718999998,1.338691194665065
U10,32,Absolute,0.0,15.3749736,1.0364397585704896,0.8176874850000001,1.0627479000000006,1.3733583095248025
U10,33,Absolute,0.0,16.7376144,1.0486162237426278,0.821870816,1.0699863,1.3972254852452313
U10,34,Absolute,0.0,16.709637999999998,1.076804589550012,0.8390597,1.1075868999999998,1.440414800673756
U10,35,Absolute,0.0,17.400396,1.1103647044651646,0.8640975849999999,1.1432475800000002,1.479773014245732
U10,36,Absolute,0.0,14.4734345,1.1441233159791648,0.8829152999999996,1.17220516,1.5363261892102988
U10,37,Absolute,0.0,17.8239757,1.1819152910018091,0.9051838000000001,1.20197687,1.5983949522855219
U10,38,Absolute,0.0,16.400661,1.2175180078885395,0.9125040499999995,1.2350577299999994,1.6746162863713348
U10,39,Absolute,0.0,18.620731,1.2409716333354386,0.9178399999999995,1.2611645999999999,1.7187484226119778
U10,40,Absolute,0.0,17.3911176,1.2198184635645526,0.89596364,1.2410412000000002,1.6937681227603596
U10,41,Absolute,0.0,20.822820399999998,1.2199418723756765,0.8991956699999999,1.2408885,1.6891121183142832
U10,42,Absolute,7.629999999980708e-6,16.4518162,1.1986028628180776,0.9121121900000001,1.2237166999999998,1.623786574191771
U10,43,Absolute,0.00003140000000012577,19.20553,1.189354056329787,0.9212875999999999,1.2079381700000003,1.5960530742996517
U10,44,Absolute,0.000025700000000128398,19.307549,1.1831549342729961,0.9192692999999998,1.2096223000000002,1.588324762025162
U10,45,Absolute,0.00002096000000006981,18.294359,1.167384756614829,0.9078416000000002,1.1961736000000003,1.565226363305071
U10,46,Absolute,0.000055299999999980365,19.511528,1.149705293053465,0.8917999000000001,1.1789627300000003,1.5430318900443543
U10,47,Absolute,0.00016212999999998257,17.172472999999997,1.1277396063151035,0.8755512600000003,1.1539755,1.5100412596507478
U10,48,Absolute,0.000021900000000019126,19.766548,1.1102760347047766,0.8611545,1.1365948000000003,1.489748727700958
V10,1,Raw,-16.3082526,10.872797,0.027006894411169446,0.03150749000000003,1.0812797499999998,
V10,2,Raw,-11.5913658,11.2903956,0.03229550198406217,0.030797999999999992,1.23721405,
V10,3,Raw,-13.0086005,11.902169,0.04564271872411126,0.043208149999999945,1.3238801999999998,
V10,4,Raw,-12.9477377,10.405364,0.0413347398890825,0.03931500000000021,1.3479565999999996,
V10,5,Raw,-13.050225999999999,10.636911399999999,0.042909586905942404,0.047259330000000044,1.43463415,
V10,6,Raw,-15.279670999999999,9.5982686,0.06460263156042031,0.06813812124999999,1.4509905879999998,
V10,7,Raw,-19.6624587,9.811699,0.08616655377206756,0.1006298000000001,1.4441441,
V10,8,Raw,-12.930002,9.0425682,0.04321473193377322,0.0646551999999998,1.3898256999999998,
V10,9,Raw,-14.8988466,10.5364135,0.03553742983698357,0.06490119999999999,1.3976114499999992,
V10,10,Raw,-12.959167,13.165832700000001,0.02788977474675534,0.0718519999999998,1.3890487299999998,
V10,11,Raw,-14.585918799999998,16.5390814,0.044627395181607535,0.08943600000000052,1.4264869,
V10,12,Raw,-12.150059,18.420514999999998,0.04741344534799879,0.09907539999999981,1.4907111999999998,
V10,13,Raw,-21.1525744,20.3586924,0.041544625191771385,0.0929594,1.5311355060000005,
V10,14,Raw,-15.8944635,15.522453599999999,0.022560406966712375,0.07302945000000005,1.58519843,
V10,15,Raw,-18.8767909,16.7486515,-0.026728557526694917,0.02139093000000003,1.5813065000000002,
V10,16,Raw,-14.828096,15.2707579,-0.06841437304830936,-0.036172800000000116,1.5963564999999997,
V10,17,Raw,-16.4552634,18.451416000000002,-0.1074649890271211,-0.08868022499999983,1.7038117,
V10,18,Raw,-19.079317,16.49502,-0.152674279715126,-0.1473618000000001,1.7554283,
